outcome,payment_account_prefix_same_as_address_prefix,address_2a96c3ce94b3be921e0296097b88b56a,address_4d90f2e709f1fc0810e5aef472dd3935,address_794abfcfc9a51569c6415a61a319b352,address_91ea8f05b2be1f7fe36e86e20ea35105,address_a3d2de7675556553a5f08e4c88d2c228,address_ca8d4b018cb62966eebb2974f5a83b4f,address_e23d9777cddc347de82d839b2e54b22e,address_fb5f20b04f48113f484f73988d44a09a,address_infrequent_address,address_rare_address,payment_account_0875307e1731af94b3b64725ad0deb7d,payment_account_3e9073fb9219ceb4a1dc9dbb9e1acbe9,payment_account_a3d2de7675556553a5f08e4c88d2c228,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,X0_hour72,X1_hour72,X2_hour72,X3_hour72,X4_hour72,X5_hour72,X6_hour72,X7_hour72,X8_hour72,X9_hour72,X10_hour72,X11_hour72,X12_hour72,X13_hour72,X14_hour72,X15_hour72,X16_hour72,X17_hour72,X18_hour72,X19_hour72,X20_hour72,X21_hour72,X22_hour72,X23_hour72,X24_hour72,X25_hour72,X26_hour72,X27_hour72,X28_hour72,X29_hour72,X30_hour72,X31_hour72,X32_hour72,X33_hour72,X34_hour72,X35_hour72,X36_hour72,X37_hour72,X38_hour72,X39_hour72,X40_hour72,X41_hour72,X42_hour72,X43_hour72,X44_hour72,X45_hour72,X46_hour72,X47_hour72,X48_hour72,X49_hour72,X50_hour72,X51_hour72,X52_hour72,X53_hour72,X54_hour72,X55_hour72,X56_hour72,X57_hour72,X58_hour72,X59_hour72,X60_hour72,X61_hour72,X62_hour72,X63_hour72,X64_hour72,X65_hour72,X66_hour72,X67_hour72,X68_hour72,X69_hour72,X70_hour72,X71_hour72,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,s_monday,s_tuesday,s_wednesday,f_monday,f_tuesday,f_wednesday,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,X301o49axv6udhkl,i695h0p5uj10gmq,q5draunzzjr7wc2,szyjr65zi6h3qbz,vasstdc27m7nks3,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max,ae,af,al,am,ao,ar,at,au,az,ba,bb,bd,be,bf,bg,bh,bi,bj,bn,bo,br,bt,bw,by,ca,cd,cg,ch,ci,cl,cm,cn,co,cr,cv,cy,cz,de,dj,dk,do,dz,ec,ee,eg,es,et,eu,fi,fr,ga,gb,ge,gh,gm,gq,gr,gt,hk,hn,hr,ht,hu,id,ie,il,in.,iq,ir,is,it,jm,jo,jp,ke,kg,kh,kr,kw,kz,la,lb,lk,lr,ls,lt,lu,lv,ly,ma,mc,md,me,mg,mk,ml,mm,mn,mr,mt,mu,mv,mw,mx,my,mz,na,ne,ng,ni,nl,no,np,nz,om,pa,pe,pg,ph,pk,pl,pr,pt,py,qa,ro,rs,ru,rw,sa,sc,sd,se,sg,si,sk,sl,sn,so,sr,sv,sy,sz,td,tg,th,tm,tn,tr,tt,tw,tz,ua,ug,uk,us,uy,uz,ve,vn,ye,za,zm,zw,books.and.music,furniture,home.goods,jewelry,mobile,office.equipment,sporting.goods
0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,73962052631600,3329894736840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,10684210526,0,843840919867.279,444939118065.419,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,68622684210500,8629105263160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,True,6e+09,0,843840919867.279,444939118065.419,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.595552059127,1,1.83908045977,0.0169491525424,0.0169491525424,1,0.882352941176,657.702361123,89315789472,3473684210,0,0.373563218391,6327289473680,9781894736840,1,0.555555555556,0.444444444444,0.444444444444,0.222222222222,0.333333333333,0.444444444444,0.222222222222,0.555555555556,0.444444444444,0.222222222222,0.555555555556,0.555555555556,0.111111111111,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0,0.222222222222,0.111111111111,0.111111111111,0,0.222222222222,0.333333333333,0,0,0.222222222222,0.333333333333,0.111111111111,0.111111111111,0,0,0.333333333333,0.222222222222,0.222222222222,0.333333333333,1,0.111111111111,0.333333333333,0.666666666667,0.333333333333,0,0.555555555556,0.333333333333,0.222222222222,0.888888888889,0.444444444444,0,0.111111111111,0,0.111111111111,0.111111111111,0.222222222222,0.444444444444,0,0,0.111111111111,0.111111111111,0.555555555556,0.222222222222,0,0,0.222222222222,0,0.222222222222,0.444444444444,0.111111111111,0.333333333333,0.555555555556,0.222222222222,0.666666666667,9,False,7315789474,0.0609756097561,74921052631,421052630,39,68,67,-4.9562619411,0.573529411765,1,0.985294117647,0.224137931034,0.390804597701,0.385057471264,1,2,174,46,174,0.264367816092,0,0,0,0,0.385057471264,441.351837982,1,1.03448275862,2,0,0,0,0,0.00740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148148148148,0,0,0,0,0,0.0222222222222,0,0,0,0,0,0,0.0296296296296,0,0,0,0,0,0.00740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296296296296,0,0,0,0,0,0,0,0,0,0.0444444444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.16666666667,0,0,1,0.833333333333,6.57925121201,4985526315790,22473684212,0,0.142857142857,5628052631580,9982684210530,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,2,True,315789472,0.285714285714,4969894736840,22473684212,1,3,3,-0.405465108108,0.333333333333,1,1,0.142857142857,0.428571428571,0.428571428571,1,1.16666666667,7,3,7,0.428571428571,0,0,0,0,0.428571428571,5.19295685089,1,1.16666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.78749174278,5.84044526466,6,5.5,0.127906976744,0.127906976744,1,0.78125,215.949623712,62394736841,5473684208,0,0,11673842105300,65631315789500,0,0.166666666667,1,0.0833333333333,0,0,0.25,0,0,0.0833333333333,0,0,0,0,0,0,0.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0.166666666667,0.0833333333333,0.25,0.0833333333333,0.416666666667,0,0.166666666667,0,0.0833333333333,0,0,0,0,0.25,0,0.333333333333,0.333333333333,0.0833333333333,0.333333333333,0.0833333333333,0.583333333333,0.0833333333333,0,0,0.25,0,0,0.25,0.166666666667,0.0833333333333,0.0833333333333,0,0,0.0833333333333,0.0833333333333,0.0833333333333,0,0.0833333333333,0.0833333333333,0,0,0,0,0,12,False,736842108,0.173333333333,23315789474,52631578,46,19,10,-13.3860561269,1,0.413043478261,0.217391304348,0.613333333333,0.253333333333,0.133333333333,6,6.25,75,37,75,0.493333333333,0,0,0,0,0,206.450601767,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,8250263157900,69054894736800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,157894736,0,843840919867.279,444939118065.419,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0.69314718056,3418947368420,9157894736,0,1,879789473684,12695473684200,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True,6263157892,0,1714052631580,9157894736,0,0,3,-1.79175946923,0,0,1,0,0,1,1,1,3,2,3,0.666666666667,0,0,0,0,0,0.69314718056,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.125,0.307692307692,0.307692307692,1,0.222222222222,10.6046029027,3811736842110,-1,0,0,6771105263160,70531052631600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,True,1105263160,0.222222222222,3811736842110,79052631578,2,3,4,-0.287682072452,0.5,0.75,1,0.222222222222,0.333333333333,0.444444444444,1,1.125,9,7,9,0.777777777778,0,0,0,0,0.333333333333,9.91145572219,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,1635578947370,11938578947400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,368421052,0,843840919867.279,444939118065.419,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,6.8801e+13,8503210526320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,True,0,1,843840919867.279,444939118065.419,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.60485512457,1.5,2.67857142857,0.113636363636,0.113636363636,1,0.712121212121,258.48549943,105157894736,40473684210,0,0.782051282051,4944210526320,5165526315790,0.5,1,0.666666666667,0.5,0.333333333333,0.833333333333,0.666666666667,0.5,0.5,0.166666666667,0.166666666667,0,0,0,0.166666666667,0,0,0,0,0,0,0,0.166666666667,0,0.333333333333,0,0.333333333333,0.166666666667,0.666666666667,1,0.166666666667,0.166666666667,0.333333333333,0.5,0.333333333333,0.333333333333,0.166666666667,0,0.166666666667,0.333333333333,0,0.166666666667,0.5,0.166666666667,0.166666666667,0,0.166666666667,0,0,0.166666666667,0,0,0,0.166666666667,0.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666667,6,False,368421052,0.253333333333,87736842106,210526316,23,25,30,-0.483411856569,0.766666666667,0.833333333333,1,0.294871794872,0.320512820513,0.384615384615,2,2.78571428571,78,2,78,0.025641025641,0,0,0,0,0,52.9541295874,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0289855072464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724637681159,0,0,0,0,0,0,0.0144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,4602315789470,5248842105260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,52631578,1,843840919867.279,444939118065.419,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58876243839,1,2.21212121212,0.157303370787,0.157303370787,1,0.587301587302,244.394860266,113131578947,6368421053,0,1,6157473684210,6987526315790,0.166666666667,0.666666666667,0.333333333333,0.333333333333,0.166666666667,0.5,0.333333333333,0.5,0.333333333333,0,0.333333333333,0.333333333333,0.166666666667,0,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0,0.166666666667,0.166666666667,0.166666666667,0,0,0,0.166666666667,0,0.166666666667,0,0,0,0,0.166666666667,0.166666666667,0,0,0,0.5,0.166666666667,0,0,0,0,0.166666666667,0,0.666666666667,0.333333333333,1,0.166666666667,0.166666666667,0,0.333333333333,0,0.166666666667,0,0.333333333333,0.166666666667,0.166666666667,0.166666666667,0,0,0.166666666667,0,0.166666666667,0.5,0,0.333333333333,0.166666666667,0.166666666667,0.166666666667,0.333333333333,6,False,263157894,0.44,107789473684,263157896,24,25,26,-0.0392207131533,0.923076923077,0.961538461538,1,0.32,0.333333333333,0.346666666667,1,2.27272727273,75,26,75,0.346666666667,0,0,0,0,0.293333333333,161.021672705,1,1.15151515152,6,0.133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.233333333333,0.0333333333333,0,0,0,0,0,0,0.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666667,0,0,0,0,0,0,0,0.0333333333333,0,0.133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666667,0,0,0,0,0,0,0.0333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.034657359028,1,1.1,0.142857142857,0.142857142857,1,0.45,50.9135283872,703394736842,5421052631,0,0.25,8097052631580,11373473684200,0.333333333333,0.333333333333,0,0,0,0,0,0,0,1,0,0.333333333333,0,0,0.333333333333,0,0,0.333333333333,0,0,0,0,0.333333333333,0,0,0,0,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0.333333333333,0,0,0.333333333333,0.333333333333,0,0,0,0,0,0,0,0,0,0,0.666666666667,0,0.666666666667,0.333333333333,0.666666666667,0,0,0.333333333333,0,0,0.333333333333,0,3,False,263157896,0.217391304348,591157894737,3157894738,7,9,8,-0.117783035656,0.777777777778,1,0.888888888889,0.291666666667,0.375,0.333333333333,1,1.2,24,10,24,0.416666666667,0,0,0,0,0.333333333333,38.1117009071,1,1.1,2,0,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.75,0,0.5,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,8086684210530,5555368421050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,105263156,1,843840919867.279,444939118065.419,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
